key;name;year;for_pop;for_anwerber;for_EU28;for_EUeast;for_notEU;for_syria;for_afghan;for_iraq;ss_total;ss_anwerber;ss_syria;ss_afghan;ss_iraq;ss_total_accept;ss_anwerber_accept;ss_syria_accept;ss_afghan_accept;ss_iraq_accept;ss_total_denied;ss_anwerber_denied;ss_syria_denied;ss_afghan_denied;ss_iraq_denied;ss_total_duldung;ss_anwerber_duldung;ss_syria_duldung;ss_afghan_duldung;ss_iraq_duldung
065;Regierungsbezirk Gießen ;2013;81870;42000;29285;14385;52585;995;1055;430;8985;2680;585;820;270;5280;1915;425;460;130;1125;510;30;35;80;785;330;25;20;60
06531;Gießen  ;2013;21755;9380;8030;3940;13720;515;295;125;2985;855;315;200;70;1510;615;215;75;35;250;100;20;10;10;160;60;15;5;5
06532;Lahn-Dill-Kreis  ;2013;20335;12875;6685;2910;13650;125;155;50;2005;730;85;130;45;1275;565;60;70;15;305;135;10;10;20;215;95;10;5;15
06533;Limburg-Weilburg  ;2013;14775;8115;5755;2685;9025;105;290;80;1545;455;70;240;45;1075;340;55;165;35;125;80;0;5;0;100;60;0;5;0
06534;Marburg-Biedenkopf  ;2013;20705;9965;7010;3785;13700;230;245;135;1880;475;95;190;85;1140;300;85;120;35;345;135;0;5;35;235;80;0;5;30
06535;Vogelsbergkreis  ;2013;4300;1665;1805;1060;2490;20;75;45;575;170;15;60;30;280;90;10;30;5;105;55;0;5;15;75;35;0;5;10
066;Regierungsbezirk Kassel ;2013;75870;34225;28315;15500;47560;825;1440;470;8370;1750;500;1060;330;5350;1265;400;680;190;1060;320;20;75;80;835;220;10;50;70
06611;Kassel, Stadt _  ;2013;38685;18795;13200;7290;25485;355;825;230;3555;645;190;555;135;2560;440;155;405;75;440;160;5;30;35;330;110;0;15;35
06631;Fulda  ;2013;11400;4965;4015;2270;7385;80;175;55;1450;365;55;150;45;955;290;45;95;35;135;40;0;10;5;120;35;0;10;5
06632;Hersfeld-Rotenburg  ;2013;5915;2425;2590;1690;3330;140;120;70;765;195;90;100;60;480;170;80;55;50;80;10;5;15;5;70;5;0;15;5
06634;Schwalm-Eder-Kreis  ;2013;7545;3130;2985;1765;4560;65;140;55;1010;230;50;115;45;480;150;40;55;15;155;45;5;5;20;125;25;5;5;15
06635;Waldeck-Frankenberg  ;2013;8400;3705;3845;1530;4555;125;135;35;1045;205;70;100;30;595;140;55;55;10;150;35;5;10;10;110;25;0;5;10
06636;Werra-Meißner-Kreis  ;2013;3925;1195;1680;950;2245;60;45;25;550;110;45;40;15;280;75;25;15;5;100;30;5;0;5;80;20;0;0;5
07;Rheinland-Pfalz;2013;328785;148105;158110;76590;170670;2730;2105;2895;24890;8525;1780;1690;1820;15745;5830;1170;905;1360;3925;1780;70;250;330;2920;1265;35;200;300
071;Regierungsbezirk Koblenz (früher) ;2013;95775;43875;39335;20405;56440;1445;720;750;9535;3520;1005;580;525;6255;2535;705;295;360;1610;735;45;85;120;1110;510;20;65;105
07111;Koblenz, Stadt  ;2013;10550;3805;3885;2310;6665;140;75;150;1400;230;105;60;100;1135;185;65;45;85;75;15;5;5;5;55;10;0;5;5
07131;Ahrweiler  ;2013;9965;4835;4515;1965;5450;410;35;90;1030;430;265;30;60;765;355;205;20;45;140;60;15;0;10;85;40;5;0;5
07132;Altenkirchen (Westerwald)  ;2013;6825;3995;2640;1220;4185;45;105;65;635;205;40;95;50;315;130;25;30;25;155;65;5;20;20;140;60;0;15;20
07133;Bad Kreuznach  ;2013;12050;5620;4780;2640;7270;50;205;90;1085;290;30;165;55;760;220;25;75;50;105;25;0;5;5;80;20;0;5;5
07134;Birkenfeld  ;2013;4550;960;1660;915;2895;65;75;25;540;190;35;50;15;200;50;35;35;5;245;115;0;10;10;35;5;0;0;5
07135;Cochem-Zell  ;2013;2970;605;1865;1055;1105;45;5;15;300;125;30;5;15;145;80;15;5;5;75;25;5;0;10;70;25;0;0;10
07137;Mayen-Koblenz  ;2013;10950;5045;4190;2010;6760;295;60;75;1250;470;225;50;60;845;370;145;30;35;185;70;10;5;20;165;60;0;5;20
07138;Neuwied  ;2013;12865;6740;4725;2275;8140;230;60;145;1360;645;140;35;100;990;520;100;25;60;210;105;10;5;30;150;75;5;0;25
07140;Rhein-Hunsrück-Kreis  ;2013;5310;1900;2620;1600;2690;40;15;10;430;275;30;10;5;255;190;20;0;0;85;75;0;0;0;70;70;0;0;0
07141;Rhein-Lahn-Kreis  ;2013;6820;3225;2940;1530;3880;45;40;35;695;315;35;35;20;440;225;20;20;20;130;80;0;10;0;85;50;0;5;0
07143;Westerwaldkreis  ;2013;12925;7150;5520;2875;7405;80;50;50;810;345;70;40;40;415;210;45;10;30;205;105;0;25;10;180;95;0;25;10
072;"Regierungsbezirk Trier (früher) ";2013;39335;8110;25755;10155;13580;355;210;195;3195;1115;250;180;135;1630;580;100;85;95;450;240;5;15;15;295;135;5;10;15
07211;Trier, Stadt  ;2013;10785;2440;5595;2275;5190;200;100;75;1340;380;150;80;50;585;115;30;20;35;120;75;5;5;0;20;10;0;0;0
07231;Bernkastel-Wittlich  ;2013;7225;1960;4375;2790;2850;35;40;25;560;255;20;35;10;345;190;15;20;5;80;35;0;5;0;65;25;0;5;0
07232;Eifelkreis Bitburg-Prüm  ;2013;8205;1205;6345;1990;1860;35;30;40;500;195;25;30;30;220;80;20;15;25;155;90;0;5;0;125;70;0;5;0
07233;Vulkaneifel  ;2013;2765;685;1650;770;1115;20;15;10;235;95;15;15;5;115;50;10;10;0;40;25;0;0;5;35;20;0;0;5
07235;Trier-Saarburg  ;2013;10355;1815;7795;2335;2560;65;25;45;555;190;40;25;35;360;150;30;20;25;60;15;0;5;5;45;10;0;0;5
073;Regierungsbezirk  Rheinhessen-Pfalz (früher)  ;2013;193675;96120;93020;46025;100650;935;1170;1950;12165;3885;530;930;1160;7855;2715;365;525;905;1865;805;15;145;195;1515;620;10;125;180
07311;Frankenthal (Pfalz), Stadt  ;2013;6580;4000;3535;1580;3045;25;30;40;310;110;15;25;30;205;95;5;20;25;25;5;0;5;0;20;5;0;5;0
07312;Kaiserslautern, Stadt  ;2013;11000;4020;4260;1540;6740;45;45;45;560;105;10;30;20;450;90;10;15;15;30;15;0;5;0;20;10;0;0;0
07313;Landau in der Pfalz, Stadt  ;2013;3385;1300;1650;770;1735;30;0;30;345;135;20;0;20;235;125;15;0;15;35;10;0;0;5;25;10;0;0;5
07314;Ludwigshafen am Rhein, Stadt  ;2013;38070;23435;18770;8965;19300;90;150;915;1895;630;45;110;475;1375;450;30;80;370;355;155;5;20;90;305;125;5;20;90
07315;Mainz, Stadt  ;2013;32045;17285;14325;5695;17720;245;400;505;2135;340;105;295;320;1760;295;80;215;295;95;10;0;20;15;90;5;0;20;15
07316;Neustadt an der Weinstraße, Stadt  ;2013;3955;1535;1915;1010;2040;15;30;25;285;70;10;25;20;165;60;10;20;10;55;10;0;5;5;50;5;0;5;5
07317;Pirmasens, Stadt  ;2013;2530;995;1015;520;1520;20;10;15;310;150;15;5;10;180;95;15;5;10;40;15;0;0;0;40;15;0;0;0
07318;Speyer, Stadt  ;2013;5535;2685;2400;1275;3135;50;20;20;370;115;25;20;10;245;80;10;10;5;40;25;0;0;5;25;15;0;0;5
07319;Worms, Stadt  ;2013;10955;5615;4720;2815;6235;40;50;30;620;145;25;45;20;450;115;15;15;15;80;25;0;10;5;70;20;0;10;5
07320;Zweibrücken, Stadt  ;2013;2205;805;995;485;1215;55;10;10;275;125;45;5;5;170;85;35;0;5;45;25;0;5;0;40;25;0;0;0
07331;Alzey-Worms  ;2013;8210;3850;4020;2640;4190;30;60;25;540;290;25;55;20;290;185;15;25;10;130;85;0;15;10;75;45;0;10;5
07332;Bad Dürkheim  ;2013;9105;3400;5245;3105;3860;50;65;65;660;250;35;55;45;340;150;20;15;25;155;85;0;5;15;130;70;0;5;10
07333;Donnersbergkreis  ;2013;4145;2170;1385;760;2765;15;50;5;345;160;10;45;0;220;135;10;15;0;65;10;0;20;0;45;5;0;10;0
07334;Germersheim  ;2013;12060;6215;4965;3020;7095;35;20;35;625;215;15;15;25;360;135;10;5;15;110;65;0;5;10;100;55;0;5;10
07335;Kaiserslautern  ;2013;5725;1790;2550;1170;3175;35;25;30;460;160;20;15;25;190;75;10;5;15;155;70;0;5;10;150;65;0;5;10
07336;Kusel  ;2013;2720;850;1135;500;1585;20;25;25;325;135;15;20;20;165;70;15;10;15;85;35;0;10;10;80;35;0;10;10
07337;Südliche Weinstraße  ;2013;5370;1760;3250;1945;2120;45;25;20;385;130;25;20;15;170;70;20;0;10;80;35;0;10;5;70;30;0;10;5
07338;Rhein-Pfalz-Kreis  ;2013;11935;6200;6565;3420;5370;30;75;40;820;330;25;65;35;440;210;20;35;10;200;90;0;10;15;150;70;0;10;10
07339;Mainz-Bingen  ;2013;15390;7470;8880;4120;6505;45;85;60;665;185;35;60;40;395;155;15;30;35;40;15;0;0;0;15;5;0;0;0
07340;Südwestpfalz  ;2013;2755;740;1455;695;1305;10;0;10;235;90;0;0;5;55;35;0;0;5;55;20;0;0;5;20;5;0;0;0
08;Baden-Württemberg;2013;1323685;795345;660900;283645;662785;4945;4170;11245;76855;31605;3020;3000;7615;51730;24015;2000;1520;5380;10425;3945;135;255;1340;8630;2995;80;205;1260
081;Regierungsbezirk Stuttgart ;2013;569530;376400;288275;117155;281255;1785;1865;3930;29420;11985;1075;1285;2715;20300;9580;685;685;1910;4015;1475;55;115;465;3275;1105;30;90;430
08111;Stuttgart, Stadt  ;2013;138380;85275;71900;28410;66480;310;700;1675;7755;2580;130;420;1095;6210;2085;95;270;870;730;320;10;30;125;585;250;10;25;115
08115;Böblingen  ;2013;57295;40235;29160;10695;28135;195;80;200;2170;910;130;65;150;1430;700;90;20;100;305;130;0;0;25;235;85;0;0;25
08116;Esslingen  ;2013;75100;51470;38525;14535;36575;160;355;470;3845;1625;105;250;325;2615;1285;65;130;240;535;215;0;25;45;435;165;0;20;45
08117;Göppingen  ;2013;32805;23900;15630;6720;17175;125;70;150;1460;620;60;65;115;870;495;40;20;60;240;80;0;5;35;200;55;0;5;30
08118;Ludwigsburg  ;2013;80950;57345;43730;15570;37220;225;195;360;3310;1485;165;145;250;2070;1135;115;80;130;570;175;5;15;70;480;135;5;10;65
08119;Rems-Murr-Kreis  ;2013;55440;40065;31775;10045;23665;120;115;210;2785;1310;75;70;150;1805;1065;40;40;90;415;155;10;5;35;355;125;0;5;35
08121;Heilbronn, Stadt  ;2013;25810;17230;9710;4935;16100;145;50;390;1885;980;65;25;265;1675;925;40;25;235;130;45;10;0;20;55;20;5;0;15
08125;Heilbronn  ;2013;35525;22785;14795;8025;20730;200;70;145;2015;1055;125;50;120;1330;900;90;15;65;315;110;5;5;40;270;90;0;5;35
08126;Hohenlohekreis  ;2013;7505;3985;4100;2270;3400;45;30;10;435;110;40;30;10;210;80;10;5;0;65;5;0;0;5;60;5;0;0;5
08127;Schwäbisch Hall  ;2013;14420;6185;7460;5105;6955;25;60;70;930;305;15;50;45;520;205;10;30;30;150;50;0;0;10;120;40;0;0;10
08128;Main-Tauber-Kreis  ;2013;6910;3295;2990;1830;3925;65;50;65;535;180;50;40;50;305;125;25;25;25;90;25;0;5;15;75;20;0;5;15
08135;Heidenheim  ;2013;13345;8595;6705;3235;6640;65;5;55;635;270;30;0;45;340;200;15;0;15;130;45;0;0;10;115;35;0;0;10
08136;Ostalbkreis  ;2013;26050;16035;11805;5785;14250;110;95;125;1665;550;80;75;95;925;370;40;30;45;340;120;10;15;30;290;95;10;15;30
082;Regierungsbezirk Karlsruhe ;2013;351745;189370;171255;84905;180490;1075;1000;4475;20915;7395;555;705;2840;14190;5050;365;370;2170;2660;970;35;75;410;2100;680;20;60;385
08211;Baden-Baden, Stadt  ;2013;7600;2855;3720;1815;3880;20;5;60;970;145;10;5;45;835;125;0;5;20;45;10;0;0;10;35;5;0;0;10
08212;Karlsruhe, Stadt  ;2013;47880;20235;22850;11955;25030;230;125;485;3525;990;115;65;270;2045;330;35;30;210;335;80;5;5;25;150;20;0;0;25
08215;Karlsruhe  ;2013;44165;24990;22445;12410;21720;105;110;245;2245;880;75;80;180;1365;655;55;40;105;275;90;5;10;45;230;65;0;5;45
08216;Rastatt  ;2013;22670;12775;11480;6430;11190;30;35;105;1420;700;15;35;70;1170;605;10;30;35;135;60;0;0;15;120;55;0;0;15
08221;Heidelberg, Stadt  ;2013;24125;7710;10065;3535;14060;100;105;275;1415;385;30;65;140;1050;265;25;45;100;150;70;0;0;20;130;65;0;0;15
08222;Mannheim, Stadt  ;2013;69400;38540;34595;18370;34810;125;185;720;2600;735;45;120;415;2110;630;40;95;345;305;70;5;15;50;260;45;0;15;50
08225;Neckar-Odenwald-Kreis  ;2013;9675;5335;4680;2990;4990;50;80;20;675;320;35;60;15;325;210;10;25;5;150;70;0;10;10;120;50;0;5;10
08226;Rhein-Neckar-Kreis  ;2013;53980;30225;23895;10305;30085;280;230;395;3470;1700;160;180;250;2230;1170;130;70;160;565;255;10;20;65;460;190;5;20;60
08231;Pforzheim, Stadt  ;2013;24140;14270;11310;5115;12830;40;25;1960;2515;665;20;10;1275;2185;550;20;10;1115;160;50;0;0;95;145;40;0;0;90
08235;Calw  ;2013;17810;12475;9870;4840;7940;20;30;60;740;300;10;25;50;290;165;5;0;25;220;80;5;5;15;180;45;5;5;15
08236;Enzkreis  ;2013;20675;14105;11935;4710;8740;35;50;115;770;335;25;45;105;335;175;15;15;40;195;95;5;0;40;170;80;5;0;40
08237;Freudenstadt  ;2013;9625;5855;4410;2430;5215;35;20;30;565;240;20;20;25;260;170;15;5;5;130;40;0;5;20;100;15;0;5;15
083;Regierungsbezirk Freiburg ;2013;220815;117845;112425;41425;108385;1390;825;1800;15320;6755;910;625;1320;10360;5295;685;315;875;1900;770;35;45;265;1640;620;25;40;255
08311;Freiburg im Breisgau, Stadt  ;2013;31080;12330;14250;5575;16835;210;210;355;2300;875;100;130;250;1825;695;70;100;195;260;110;0;15;35;235;100;0;15;35
08315;Breisgau-Hochschwarzwald  ;2013;19350;8665;9775;4035;9575;120;135;125;1695;725;85;105;85;1010;600;60;50;55;215;75;5;5;15;170;55;5;5;15
08316;Emmendingen  ;2013;11605;5730;5825;2535;5780;100;65;100;1135;575;75;50;70;780;465;55;25;35;135;55;0;5;15;115;45;0;5;15
08317;Ortenaukreis  ;2013;33840;15160;17215;6680;16620;240;155;700;2960;1320;160;135;530;2075;1065;125;50;370;310;145;5;5;80;275;120;5;5;75
08325;Rottweil  ;2013;10555;6670;5095;2315;5460;50;20;35;845;360;30;15;30;530;245;25;5;20;140;70;0;0;10;135;70;0;0;10
08326;Schwarzwald-Baar-Kreis  ;2013;23330;15260;12600;5370;10730;185;10;100;1225;435;140;5;80;705;380;80;5;35;180;40;10;0;30;165;30;10;0;30
08327;Tuttlingen  ;2013;14925;9950;7045;3160;7880;35;30;60;765;370;20;25;45;430;245;15;10;25;140;55;0;5;20;115;40;0;5;20
08335;Konstanz  ;2013;31855;17640;17800;6195;14055;260;85;185;1965;885;180;65;135;1415;720;145;35;90;225;95;5;5;25;185;65;0;5;25
08336;Lörrach  ;2013;26810;15765;13550;3330;13260;110;60;75;1615;875;65;45;50;1150;645;60;20;35;175;95;0;5;15;135;70;0;5;15
08337;Waldshut  ;2013;17465;10675;9270;2240;8195;85;60;60;820;330;55;50;40;435;235;45;15;15;120;35;0;0;20;110;25;0;0;20
084;Regierungsbezirk Tübingen ;2013;181590;111725;88940;40155;92650;695;475;1035;11195;5470;480;385;740;6880;4090;270;155;425;1850;735;10;20;195;1610;590;10;15;185
08415;Reutlingen  ;2013;34400;23730;19355;7030;15045;85;70;165;1860;910;55;60;105;1200;685;35;20;75;310;140;0;5;15;275;120;0;0;15
08416;Tübingen  ;2013;24565;14555;12095;3920;12470;135;60;160;1600;815;65;50;110;955;575;25;30;65;325;150;5;5;35;270;120;5;0;30
08417;Zollernalbkreis  ;2013;17770;12425;8640;4160;9135;50;30;75;895;475;45;25;60;480;315;15;10;25;185;65;5;0;10;160;55;0;0;5
08421;Ulm, Stadt  ;2013;20705;13165;7930;3695;12775;50;35;265;1465;700;20;25;165;1235;590;20;20;130;95;40;0;0;30;90;35;0;0;30
08425;Alb-Donau-Kreis  ;2013;18110;12015;8620;4625;9495;50;55;80;1045;580;40;45;70;595;435;30;15;25;200;85;0;5;35;170;60;0;5;30
08426;Biberach  ;2013;12070;6245;5815;3735;6260;80;90;80;900;385;65;75;70;465;275;45;20;30;165;55;0;0;25;140;45;0;0;20
08435;Bodenseekreis  ;2013;22130;11835;11370;5025;10760;75;45;85;1175;545;65;40;65;655;410;30;15;30;160;60;0;0;25;135;40;0;0;25
08436;Ravensburg  ;2013;22420;12180;10770;5735;11655;45;70;90;1545;710;30;45;70;865;530;20;20;40;255;90;0;0;20;230;75;0;0;20
08437;Sigmaringen  ;2013;9415;5575;4355;2230;5060;130;20;30;710;355;95;15;25;425;275;55;5;10;150;50;5;0;10;135;40;5;0;10
09;Bayern;2013;1305795;588440;669640;345190;636155;4615;11340;20590;75505;14515;2880;7930;14405;49010;10915;1325;4055;11105;8810;2040;55;700;2315;6520;995;40;555;2140
091;Regierungsbezirk Oberbayern ;2013;676945;299340;368125;178615;308820;2200;7495;12785;34510;6635;1375;4710;9045;24965;5545;550;2630;7480;3060;755;25;260;1085;2155;290;10;195;995
09161;Ingolstadt, Stadt  ;2013;19735;11205;8575;4915;11165;85;150;90;750;285;50;115;60;485;260;35;40;35;40;15;0;0;15;25;5;0;0;15
09162;München, Stadt  ;2013;357740;166425;177700;80360;180040;910;4745;10470;22775;3645;415;2675;7520;19010;3195;190;1915;6585;1715;365;10;140;735;1235;115;5;110;680
09163;Rosenheim, Stadt  ;2013;11055;6335;5095;3100;5960;40;75;30;500;235;30;65;20;365;225;20;15;15;20;5;0;0;5;15;0;0;0;5
09171;Altötting  ;2013;8195;2735;4995;2755;3195;35;90;35;370;70;30;85;30;155;50;5;30;15;70;15;0;20;15;55;5;0;15;15
09172;Berchtesgadener Land  ;2013;14350;2815;11810;3120;2540;35;55;40;295;80;35;55;30;95;60;5;10;5;35;5;0;5;15;25;5;0;5;15
09173;Bad Tölz-Wolfratshausen  ;2013;12055;4865;7980;4480;4080;90;90;30;365;85;70;85;20;185;65;35;30;10;20;10;0;0;0;10;5;0;0;0
09174;Dachau  ;2013;19125;9510;11990;5795;7130;35;160;260;715;150;20;100;145;415;115;10;80;105;115;35;0;5;35;105;30;0;0;35
09175;Ebersberg  ;2013;13500;5075;8700;4770;4800;65;100;55;465;145;55;75;30;290;125;25;40;25;20;5;0;5;5;10;0;0;5;5
09176;Eichstätt  ;2013;7760;3170;4585;2955;3175;40;50;35;270;70;25;45;25;105;50;20;5;5;35;5;0;5;10;35;5;0;5;10
09177;Erding  ;2013;11040;4555;6775;3610;4270;40;120;40;385;95;30;95;30;160;85;0;15;20;40;5;0;10;10;20;0;0;0;5
09178;Freising  ;2013;23195;10380;12285;7020;10905;90;175;85;800;205;55;125;60;470;175;30;35;15;60;15;0;15;15;35;5;0;10;15
09179;Fürstenfeldbruck  ;2013;23245;10710;12355;5755;10890;80;260;615;1080;170;60;145;395;750;140;30;65;350;100;25;0;10;25;70;10;0;10;25
09180;Garmisch-Partenkirchen  ;2013;8515;3500;5260;2275;3255;90;105;20;270;25;75;80;10;45;5;5;15;5;20;10;5;5;5;10;5;0;0;0
09181;Landsberg am Lech  ;2013;6295;2295;3090;1280;3205;55;110;120;300;20;40;85;85;130;10;20;35;35;35;5;0;0;20;15;0;0;0;10
09182;Miesbach  ;2013;9610;3560;6380;3625;3230;25;70;30;240;30;20;50;25;75;20;10;25;5;15;5;0;0;10;15;5;0;0;10
09183;Mühldorf am Inn  ;2013;8760;3580;4895;3420;3865;25;70;10;315;100;25;55;5;110;50;0;15;0;40;30;0;5;0;5;5;0;0;0
09184;München  ;2013;48875;19520;30520;14480;18360;120;340;365;1250;225;75;220;230;705;180;40;90;160;100;15;0;15;20;75;5;0;15;15
09185;Neuburg-Schrobenhausen  ;2013;7080;2685;3645;2660;3430;50;165;185;755;155;35;150;140;325;100;20;65;25;210;35;0;10;90;190;20;0;10;85
09186;Pfaffenhofen an der Ilm  ;2013;9445;3765;5700;3765;3740;90;135;30;330;40;75;80;15;100;35;20;10;10;20;5;5;0;5;15;5;0;0;0
09187;Rosenheim  ;2013;20280;7465;13130;7085;7155;90;170;40;690;245;65;135;35;265;170;5;30;15;80;45;0;0;5;20;10;0;0;5
09188;Starnberg  ;2013;15270;5665;9355;4560;5915;15;130;60;640;275;10;85;35;400;250;5;45;15;50;15;0;5;10;40;10;0;5;10
09189;Traunstein  ;2013;11265;4050;7845;4215;3420;40;70;75;560;185;35;65;65;225;130;5;15;15;100;40;0;5;25;90;30;0;0;25
09190;Weilheim-Schongau  ;2013;10545;5475;5445;2625;5100;55;55;80;390;100;45;45;45;115;50;5;15;15;110;45;0;0;15;35;15;0;0;10
092;Regierungsbezirk Niederbayern ;2013;72915;22960;43555;28650;29355;480;805;510;4395;870;400;675;330;2075;660;180;185;170;735;140;5;100;105;560;65;5;75;100
09261;Landshut, Stadt  ;2013;8330;3850;4145;2730;4185;45;95;90;520;130;40;80;45;360;115;35;40;25;85;10;0;15;15;65;5;0;10;15
09262;Passau, Stadt  ;2013;5815;1330;3685;1715;2130;35;90;65;345;35;25;75;45;175;25;15;30;25;85;5;0;20;15;80;5;0;20;15
09263;Straubing, Stadt  ;2013;4255;1205;2020;1625;2230;20;50;30;455;60;10;45;5;325;60;5;0;5;25;0;0;5;5;20;0;0;5;5
09271;Deggendorf  ;2013;6520;2075;3405;2395;3120;30;85;30;370;35;25;80;20;155;30;20;35;10;90;5;0;10;5;85;5;0;5;5
09272;Freyung-Grafenau  ;2013;1600;295;890;495;710;15;85;15;250;85;10;60;15;85;25;5;25;0;130;60;0;15;10;40;20;0;5;5
09273;Kelheim  ;2013;8730;4425;4160;3045;4570;40;40;40;365;150;35;35;30;220;135;25;10;15;40;10;5;0;5;25;5;5;0;5
09274;Landshut  ;2013;9140;3075;5800;4060;3340;40;80;30;460;75;35;75;20;155;60;10;15;10;60;5;0;5;5;50;5;0;5;5
09275;Passau  ;2013;7775;1430;5610;2625;2165;55;140;55;475;90;50;110;40;145;70;20;5;20;65;10;0;15;10;55;5;0;15;10
09276;Regen  ;2013;2375;400;1765;1305;610;35;0;5;140;15;35;0;5;20;10;0;0;0;15;5;0;0;0;10;0;0;0;0
09277;Rottal-Inn  ;2013;7605;2010;5050;2780;2555;35;55;80;450;110;30;45;50;220;65;15;10;30;60;20;0;5;15;55;15;0;5;15
09278;Straubing-Bogen  ;2013;3990;680;2880;2440;1110;95;40;30;260;25;75;35;25;100;20;25;10;25;15;0;0;0;0;10;0;0;0;0
09279;Dingolfing-Landau  ;2013;6780;2195;4150;3445;2630;40;50;40;310;60;35;45;30;115;50;10;5;5;65;5;0;5;20;55;0;0;5;20
093;Regierungsbezirk Oberpfalz ;2013;57620;18410;29955;21200;27665;190;255;695;3525;840;85;205;460;1945;580;65;85;200;625;110;0;30;195;535;70;0;30;190
09361;Amberg, Stadt  ;2013;2760;830;1055;705;1705;5;35;185;390;20;5;35;135;210;20;5;10;65;90;0;0;5;50;85;0;0;5;50
09362;Regensburg, Stadt  ;2013;18170;5775;8505;5500;9665;60;95;280;1170;295;15;75;150;875;275;15;45;75;190;20;0;15;65;175;20;0;10;65
09363;Weiden in der Oberpfalz, Stadt  ;2013;3010;1130;1270;825;1740;5;20;40;360;50;0;15;35;250;40;0;5;10;60;5;0;5;25;60;5;0;5;25
09371;Amberg-Sulzbach  ;2013;3575;795;1920;1300;1650;20;5;15;205;50;15;0;10;70;30;10;0;10;20;5;0;0;0;10;0;0;0;0
09372;Cham  ;2013;4010;795;2835;2220;1175;5;20;20;245;65;5;20;15;75;25;0;10;5;60;15;0;0;10;45;10;0;0;10
09373;Neumarkt in der Oberpfalz  ;2013;6650;2545;3755;2800;2895;5;15;30;190;75;5;5;15;100;45;0;5;10;20;10;0;0;5;15;5;0;0;5
09374;Neustadt an der Waldnaab  ;2013;2870;935;1545;1095;1325;10;15;10;165;55;5;15;5;40;20;0;5;0;25;10;0;5;5;10;0;0;5;5
09375;Regensburg  ;2013;10130;3275;6055;4575;4075;20;20;45;355;135;5;5;40;140;70;5;5;20;55;25;0;0;5;45;20;0;0;5
09376;Schwandorf  ;2013;4565;1725;2005;1480;2555;60;15;55;270;70;35;15;40;145;45;30;10;10;55;15;0;0;20;50;15;0;0;20
09377;Tirschenreuth  ;2013;1885;610;1010;700;875;0;15;20;175;20;0;15;20;40;10;0;0;5;40;5;0;5;10;40;0;0;5;10
094;Regierungsbezirk Oberfranken ;2013;49060;22060;19320;10135;29740;240;215;600;3880;625;120;175;435;1475;270;75;55;205;865;150;0;65;180;665;80;0;55;170
09461;Bamberg, Stadt  ;2013;5805;2465;2175;925;3635;20;10;40;345;65;5;10;25;245;40;0;0;20;30;10;0;0;5;25;10;0;0;5
09462;Bayreuth, Stadt  ;2013;6625;2265;1925;950;4705;25;45;115;1390;235;10;40;85;355;60;10;20;25;320;65;0;10;55;235;20;0;10;55
09463;Coburg, Stadt  ;2013;3080;1320;1015;525;2065;35;30;55;210;25;20;20;45;105;20;15;5;20;50;0;0;5;25;45;0;0;5;25
09464;Hof, Stadt  ;2013;5125;2605;1640;1010;3485;15;25;150;480;25;10;20;95;250;15;10;10;55;130;10;0;5;40;125;5;0;5;40
09471;Bamberg  ;2013;3785;1220;2030;1070;1755;5;5;20;185;40;5;0;15;65;10;0;0;10;15;5;0;0;0;10;5;0;0;0
09472;Bayreuth  ;2013;2635;965;1355;800;1280;5;0;10;100;35;5;0;5;45;20;0;0;5;5;5;0;0;0;5;5;0;0;0
09473;Coburg  ;2013;2885;1555;1170;635;1720;15;5;10;150;35;10;5;5;40;5;10;0;0;30;10;0;5;0;20;0;0;5;0
09474;Forchheim  ;2013;5235;2555;2155;1100;3080;15;25;60;295;60;10;20;50;140;40;5;10;30;65;15;0;10;20;55;10;0;10;20
09475;Hof  ;2013;3775;2165;1745;870;2030;0;15;20;135;40;0;15;15;35;15;0;5;5;70;20;0;5;10;25;5;0;5;5
09476;Kronach  ;2013;1880;965;695;370;1185;10;0;20;85;30;5;0;15;25;15;0;0;5;15;10;0;0;5;15;10;0;0;0
09477;Kulmbach  ;2013;2120;1025;890;380;1230;10;25;20;150;15;0;20;10;60;15;0;5;5;35;0;0;10;5;25;0;0;10;5
09478;Lichtenfels  ;2013;2245;860;1040;630;1205;20;10;45;200;15;15;10;40;70;10;10;0;15;35;0;0;0;5;30;0;0;0;5
09479;"Wunsiedel im  Fichtelgebirge  ";2013;3860;2100;1490;865;2370;65;20;35;155;0;25;15;30;40;0;10;0;5;60;0;0;10;15;40;0;0;5;10
095;Regierungsbezirk Mittelfranken ;2013;193490;95300;93075;45685;100415;335;495;3310;13445;2390;165;400;2305;9065;1545;65;185;1675;1750;430;5;100;445;1275;220;0;95;410
09561;Ansbach, Stadt  ;2013;3310;1465;1425;655;1885;5;5;15;210;45;0;5;10;120;25;0;0;10;30;5;0;5;0;25;5;0;5;0
09562;Erlangen, Stadt  ;2013;15995;5950;7150;2935;8845;45;45;185;675;140;5;30;115;500;135;5;25;80;95;10;0;10;30;85;5;0;10;30
09563;Fürth, Stadt  ;2013;19495;11140;9820;4680;9670;15;35;185;860;145;10;20;110;645;120;5;20;90;65;25;0;5;5;40;10;0;5;5
09564;Nürnberg, Stadt  ;2013;98905;51045;44445;21555;54465;125;325;2460;8170;1040;40;265;1705;6755;885;35;130;1345;920;145;0;75;315;735;70;0;70;290
